mass,bin,nevt_ASYM,nevtup_ASYM,nevtdown_ASYM,nevtupup_ASYM,nevtdowndown_ASYM,nevtobs_ASYM,nevtobs_TOY,nevtobserr_TOY
0.226,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.9285,0.052524400000000006
0.226,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.901408,0.076935168
0.226,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.937504,0.041704704
0.226,Lxy7.0_11.0_pt0_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9970816000000005,0.06133401600000001
0.226,Lxy7.0_11.0_pt0_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.907264,0.037393536
0.226,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8909632000000003,0.026372927999999997
0.226,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8817856,0.057829248
0.228,Lxy3.1_11.0_pt0_Inf_012isomu,6.779999999999999,10.306955999999998,4.2998759999999985,14.978375999999995,3.0455759999999987,4.8029519999999986,7.2035465999999975,0.07138322999999998
0.228,Lxy0.2_11.0_pt0_Inf_2isomu,4.078,6.7116,2.5064,10.5232,1.6248,2.6408,3.488324,0.063424
0.228,Lxy0.2_11.0_pt0_Inf_012isomu,6.632999999999999,10.2552,4.0440000000000005,15.057,2.8242000000000003,4.2678,6.7507199999999985,0.07242119999999999
0.228,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.87341875,0.0375076875
0.228,Lxy3.1_11.0_pt0_Inf_2isomu,4.32,6.868368000000001,2.828304,10.553328,1.9910880000000002,3.06288,3.5211931200000004,0.059681232000000015
0.228,Lxy0.2_11.0_pt25_Inf_2isomu,1.944,3.7152,1.0368,5.832000000000001,0.5616,1.944,4.21874784,4.21874784
0.228,Lxy0.2_11.0_pt25_Inf_012isomu,1.944,3.7584,1.0368,5.832000000000001,0.5184,1.944,6.328121759999998,6.328121759999998
0.228,Lxy1.0_11.0_pt0_Inf_2isomu,4.078,6.7116,2.5064,10.5232,1.6248,2.6408,3.6294440000000003,0.057153999999999996
0.228,Lxy1.0_11.0_pt0_Inf_012isomu,6.618375,10.24515,4.03515,15.069375,2.818125,4.269374999999998,6.7143735,0.11409255
0.228,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.02046,0.0358652
0.228,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.9006325,0.05996745000000001
0.228,Lxy2.4_11.0_pt0_Inf_2isomu,4.078,6.7116,2.5064,10.5232,1.6248,2.6408,3.24024,0.0656516
0.228,Lxy2.4_11.0_pt0_Inf_012isomu,6.618375,10.24515,4.03515,15.069375,2.818125,4.269374999999998,6.7530375000000005,0.069625575
0.228,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.08478,0.0936068
0.228,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8767936,0.025473792000000002
0.228,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9358912,0.039105792
0.228,Lxy7.0_11.0_pt0_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.7836352000000004,0.06948460799999999
0.228,Lxy7.0_11.0_pt0_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9296512000000003,0.044172288
0.228,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9785343999999996,0.063955392
0.228,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.7629952,0.07161849599999999
0.23,Lxy0.2_11.0_pt0_Inf_2isomu,4.6248,7.3904,2.9816,11.3528,2.0596,3.1919999999999997,3.651208,0.0625796
0.23,Lxy0.2_11.0_pt0_Inf_012isomu,9.94665,14.405999999999999,6.4407,20.03715,4.1181,7.2492,10.86435,0.11586225
0.23,Lxy3.1_11.0_pt0_Inf_2isomu,4.2,6.7783799999999985,2.6653200000000004,10.50084,1.80474,3.5553000000000003,4.397232,0.09052806
0.23,Lxy3.1_11.0_pt0_Inf_012isomu,6.841290000000001,10.3462515,4.6428915,15.1461225,3.367176,6.8433465,8.544894600000001,0.058471916100000014
0.23,Lxy0.2_11.0_pt25_Inf_2isomu,1.9194,3.7474,1.0511,5.8039,0.5941,1.9194,4.462888339999999,4.462888339999999
0.23,Lxy0.2_11.0_pt25_Inf_012isomu,1.9194,3.7017,1.02825,5.7582,0.5484,1.9194,6.69433251,6.69433251
0.23,Lxy1.0_11.0_pt0_Inf_2isomu,4.6228500000000015,7.3872,2.98035,11.3481,2.05875,3.1905,4.1943375,0.0752211
0.23,Lxy1.0_11.0_pt0_Inf_012isomu,9.940125,14.397825,6.43695,20.04015,4.115475,7.253025,10.82757,0.098628075
0.23,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.93474,0.0443858
0.23,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.926755,0.07161817499999999
0.23,Lxy2.4_11.0_pt0_Inf_2isomu,4.620325,7.38245,2.97825,11.353925,2.057225,3.190575,4.42027875,0.1303134
0.23,Lxy2.4_11.0_pt0_Inf_012isomu,9.940125,14.397825,6.43695,20.04015,4.115475,7.253025,10.9854225,0.12397125
0.23,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.6631,0.0622068
0.23,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.88129375,0.048255187500000005
0.23,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.647488,0.062706048
0.23,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.974752,0.03923616
0.23,Lxy7.0_11.0_pt0_Inf_2isomu,2.94,5.0376900000000004,1.7792879999999998,8.20848,1.171296,2.268504,3.0804438000000003,0.05810204400000001
0.23,Lxy7.0_11.0_pt0_Inf_012isomu,3.2375775,5.528295,1.9262925,8.93454,1.2393675,2.3094225,2.89746255,0.06298812
0.23,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9371584,0.040057344
0.23,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9303807999999996,0.034462656
0.23199999999999998,Lxy3.1_11.0_pt0_Inf_012isomu,9.225,14.1705225,6.234254999999999,20.2165875,4.6125,10.688085,12.04997175,0.2745203175
0.23199999999999998,Lxy0.2_11.0_pt0_Inf_2isomu,6.3434,9.7321,4.0292,14.268800000000002,2.8994,4.4828,6.550628,0.1172556
0.23199999999999998,Lxy0.2_11.0_pt0_Inf_012isomu,11.2032,16.0032,7.2012,22.0008,4.4639999999999995,10.3896,14.68992,0.11499816
0.23199999999999998,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.70718125,0.0623308125
0.23199999999999998,Lxy3.1_11.0_pt0_Inf_2isomu,4.98,7.7688000000000015,3.310206,11.71545,2.3734680000000004,4.967052,6.1384974,0.04252671
0.23199999999999998,Lxy0.2_11.0_pt25_Inf_2isomu,1.8924,3.735,1.0457999999999998,5.7768,0.5478000000000001,1.8924,4.863278759999999,4.863278759999999
0.23199999999999998,Lxy0.2_11.0_pt25_Inf_012isomu,1.9422,3.735,1.0458,5.901300000000001,0.5229,1.9422,7.294918139999999,7.294918139999999
0.23199999999999998,Lxy1.0_11.0_pt0_Inf_2isomu,6.3479,9.7383,4.03195,14.2584,2.90095,4.48045,6.4830545,0.07166315
0.23199999999999998,Lxy1.0_11.0_pt0_Inf_012isomu,11.206125,16.007625,7.2033749999999985,22.00725,4.465125,10.431,14.293125,0.06118245
0.23199999999999998,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.91262,0.0417742
0.23199999999999998,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,3.0007125,0.07786485
0.23199999999999998,Lxy2.4_11.0_pt0_Inf_2isomu,6.3475,9.738125,4.031875,14.25875,2.90125,4.480625,6.6610000000000005,0.161338125
0.23199999999999998,Lxy2.4_11.0_pt0_Inf_012isomu,11.206125,16.007625,7.2033749999999985,22.00725,4.465125,10.431,14.382675,0.21349125
0.23199999999999998,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.97602,0.0405406
0.23199999999999998,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9738496,0.037261248
0.23199999999999998,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,3.0228864,0.031373375999999994
0.23199999999999998,Lxy7.0_11.0_pt0_Inf_2isomu,2.94,5.0376900000000004,1.7792879999999998,8.20848,1.171296,2.294964,3.0580116000000004,0.035957376
0.23199999999999998,Lxy7.0_11.0_pt0_Inf_012isomu,3.855,6.3595935,2.369283,9.983679,1.535832,2.439444,2.9364267450000003,0.07529277599999999
0.23199999999999998,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9812992,0.060021695999999986
0.23199999999999998,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8718976,0.026233152000000003
0.23399999999999999,Lxy3.1_11.0_pt0_Inf_012isomu,10.005,15.3086505,6.722359500000001,21.744867000000006,5.0025,13.956975000000002,16.453622699999997,0.0702022836
0.23399999999999999,Lxy0.2_11.0_pt0_Inf_2isomu,6.426,9.7811,4.3449,14.3934,3.1374,6.1516,7.91343,0.1311646
0.23399999999999999,Lxy0.2_11.0_pt0_Inf_012isomu,13.1571,18.13995,9.75645,24.6105,7.5032999999999985,16.326900000000002,19.431765,0.14110065
0.23399999999999999,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.9488125,0.0575379375
0.23399999999999999,Lxy3.1_11.0_pt0_Inf_2isomu,4.94,7.736040000000001,3.258918,11.720644,2.315872,5.675566000000001,6.941836200000001,0.07133409400000001
0.23399999999999999,Lxy0.2_11.0_pt25_Inf_2isomu,1.8772,3.705,1.0374,5.7304,0.5434,1.9266,4.82421628,4.82421628
0.23399999999999999,Lxy0.2_11.0_pt25_Inf_012isomu,1.9266,3.7791,1.0374,5.8539,0.5187,1.9266,7.236324419999999,7.236324419999999
0.23399999999999999,Lxy1.0_11.0_pt0_Inf_2isomu,6.42395,9.77795,4.34395,14.3988,3.1369,6.15095,7.437104999999999,0.1834105
0.23399999999999999,Lxy1.0_11.0_pt0_Inf_012isomu,13.1571,18.13995,9.75645,24.6105,7.5032999999999985,16.326900000000002,19.089945,0.2887542
0.23399999999999999,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.93534,0.045560199999999995
0.23399999999999999,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.9897549999999997,0.0593928
0.23399999999999999,Lxy2.4_11.0_pt0_Inf_2isomu,6.42395,9.77795,4.34395,14.3988,3.1369,6.15095,7.678515000000001,0.09659975
0.23399999999999999,Lxy2.4_11.0_pt0_Inf_012isomu,13.15125,18.157125,9.751875,24.61725,7.499625,16.3261875,19.5659625,0.164724
0.23399999999999999,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.95328,0.051063199999999996
0.23399999999999999,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.862528,0.06986975999999999
0.23399999999999999,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8424447999999995,0.04448928
0.23399999999999999,Lxy7.0_11.0_pt0_Inf_2isomu,3.04,5.154624,1.855616,8.341455999999999,1.234848,2.6089279999999997,3.1294367999999997,0.046981376
0.23399999999999999,Lxy7.0_11.0_pt0_Inf_012isomu,3.855,6.3595935,2.369283,9.983679,1.535832,2.494185,3.25127616,0.085277226
0.23399999999999999,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.932416,0.030068352000000003
0.23399999999999999,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9120832,0.042522816000000005
0.23600000000000002,Lxy3.1_11.0_pt0_Inf_012isomu,14.14665,19.025685000000006,11.0352375,25.46964,9.2293425,15.3217575,16.15765725,0.15048747
0.23600000000000002,Lxy0.2_11.0_pt0_Inf_2isomu,8.3752,12.9488,5.6808,18.5968,4.22,10.575999999999999,12.8408,0.12086480000000001
0.23600000000000002,Lxy0.2_11.0_pt0_Inf_012isomu,14.34375,21.7188,9.4122,30.23055,7.003800000000001,22.00095,26.054325,0.421875
0.23600000000000002,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.90518125,0.0372973125
0.23600000000000002,Lxy3.1_11.0_pt0_Inf_2isomu,6.08,9.412448,4.125888,13.968192000000002,2.9925759999999997,6.793183999999999,8.261260799999999,0.107364896
0.23600000000000002,Lxy0.2_11.0_pt25_Inf_2isomu,1.8848,3.7696,0.9728,5.7152,0.5472,1.9456,5.93749696,5.93749696
0.23600000000000002,Lxy0.2_11.0_pt25_Inf_012isomu,1.9152,3.7392,1.0032,5.8368,0.5471999999999999,1.9152,8.90624544,8.90624544
0.23600000000000002,Lxy1.0_11.0_pt0_Inf_2isomu,8.3752,12.9488,5.6808,18.5968,4.22,10.575999999999999,13.0184,0.24005520000000002
0.23600000000000002,Lxy1.0_11.0_pt0_Inf_012isomu,14.305575,21.718425,9.3879,30.2271,6.98535,22.002,25.75773,0.184185525
0.23600000000000002,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.92008,0.08050539999999999
0.23600000000000002,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,3.020265,0.08685269999999999
0.23600000000000002,Lxy2.4_11.0_pt0_Inf_2isomu,8.3674,12.93615,5.691599999999998,18.60395,4.216,10.57655,12.586715,0.11464289999999999
0.23600000000000002,Lxy2.4_11.0_pt0_Inf_012isomu,14.305575,21.718425,9.3879,30.2271,6.98535,22.002,25.559655,0.200017275
0.23600000000000002,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.94066,0.0345462
0.23600000000000002,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9550528,0.06891244799999999
0.23600000000000002,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9565888,0.037744128
0.23600000000000002,Lxy7.0_11.0_pt0_Inf_2isomu,3.04,5.154624,1.855616,8.341455999999999,1.234848,3.168288,3.536432,0.048300736
0.23600000000000002,Lxy7.0_11.0_pt0_Inf_012isomu,3.855,6.3595935,2.369283,9.983679,1.535832,3.111756,3.312790395,0.06482221049999999
0.23600000000000002,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.882304,0.049967808
0.23600000000000002,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8753535999999995,0.035770368
0.23800000000000002,Lxy3.1_11.0_pt0_Inf_012isomu,15.374999999999998,20.4918,12.1047375,27.210675,10.2705,16.056112499999998,16.983686249999998,0.150488655
0.23800000000000002,Lxy0.2_11.0_pt0_Inf_2isomu,9.2106,14.1678,6.2244,20.223,4.6053000000000015,10.8207,22.61484,0.140625
0.23800000000000002,Lxy0.2_11.0_pt0_Inf_012isomu,15.9375,24.006,10.374,33.369,7.657499999999999,11.687999999999999,7.177739999999999,0.14648429999999998
0.23800000000000002,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.9269125000000003,0.0516196875
0.23800000000000002,Lxy3.1_11.0_pt0_Inf_2isomu,6.77,10.57474,4.644897,15.48299,3.411403,7.153859,9.074711099999998,0.08478883400000001
0.23800000000000002,Lxy0.2_11.0_pt25_Inf_2isomu,1.9633,3.7235,1.0155,5.8899,0.5416000000000001,1.8956,6.61132474,6.61132474
0.23800000000000002,Lxy0.2_11.0_pt25_Inf_012isomu,1.92945,3.6558,1.0155,5.78835,0.50775,1.92945,9.91698711,9.91698711
0.23800000000000002,Lxy1.0_11.0_pt0_Inf_2isomu,9.2036,14.155,6.21965,20.2198,4.6018,41.95675,21.15232,0.37109375
0.23800000000000002,Lxy1.0_11.0_pt0_Inf_012isomu,15.934275,24.001425,10.372949999999998,33.36165,7.656074999999999,21.289275,10.74271275,0.28505295
0.23800000000000002,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.06134,0.0438776
0.23800000000000002,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.98161,0.053577675000000005
0.23800000000000002,Lxy2.4_11.0_pt0_Inf_2isomu,9.213925,14.171925,6.2261750000000005,20.215875,4.6065,10.544075,4.51049425,0.128871
0.23800000000000002,Lxy2.4_11.0_pt0_Inf_012isomu,15.934275,24.001425,10.372949999999998,33.36165,7.656074999999999,21.289275,7.6800307499999985,0.219429
0.23800000000000002,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.01952,0.041001199999999995
0.23800000000000002,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9622912,0.041170944
0.23800000000000002,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9076096000000002,0.059878079999999986
0.23800000000000002,Lxy7.0_11.0_pt0_Inf_2isomu,3.49,5.9106640000000015,2.0755030000000003,9.427886,1.30875,2.993373,3.9465269000000007,0.087426245
0.23800000000000002,Lxy7.0_11.0_pt0_Inf_012isomu,4.9401,7.73685,3.25908,11.721105,2.31561,3.992175,5.038308000000002,0.102685275
0.23800000000000002,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9092032000000003,0.059285375999999994
0.23800000000000002,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.6403456000000003,0.041910144
0.24,Lxy0.2_11.0_pt0_Inf_2isomu,10.195,15.6,6.8500000000000005,22.113000000000003,5.098000000000001,13.974,16.67,0.115919
0.24,Lxy0.2_11.0_pt0_Inf_012isomu,18.3573,27.13815,11.9496,37.13775,8.819849999999997,21.0912,24.944205,0.22094085
0.24,Lxy3.1_11.0_pt0_Inf_2isomu,7.411734000000001,11.636019000000005,5.103504000000001,16.873983000000006,3.763386000000001,6.7454100000000015,8.904090600000002,0.099141093
0.24,Lxy3.1_11.0_pt0_Inf_012isomu,13.409999999999998,19.770363,8.896194,27.381879,6.652700999999999,13.873986,17.6223492,0.0731818566
0.24,Lxy0.2_11.0_pt25_Inf_2isomu,1.8774,3.6654,0.9834,5.7216,0.5363999999999999,1.9668,8.730464279999998,8.730464279999998
0.24,Lxy0.2_11.0_pt25_Inf_012isomu,1.8774,3.6207,0.9387,5.6322,0.5364,1.8774,13.09569642,13.09569642
0.24,Lxy1.0_11.0_pt0_Inf_2isomu,10.195,15.6,6.8500000000000005,22.113000000000003,5.098000000000001,13.974,16.7197,0.100436
0.24,Lxy1.0_11.0_pt0_Inf_012isomu,18.384375,27.178125,11.96625,37.13625,8.833125,21.09,25.51125,0.3017175
0.24,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.88844,0.0339414
0.24,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.8799775000000003,0.0148652775
0.24,Lxy2.4_11.0_pt0_Inf_2isomu,10.17005,15.601525,6.83265,22.1113,5.085025,13.97485,16.8178925,0.0744993575
0.24,Lxy2.4_11.0_pt0_Inf_012isomu,18.375,27.1637625,11.9602875,37.1450625,8.8291875,21.0889875,25.37054625,0.1711068975
0.24,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.80004,0.023903
0.24,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.9509125,0.0382605
0.24,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9080512,0.041566464
0.24,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9055552000000002,0.042295488
0.24,Lxy7.0_11.0_pt0_Inf_2isomu,3.86,6.352402,2.372356,9.981188000000001,1.537824,3.470526,4.4783334,0.10577172
0.24,Lxy7.0_11.0_pt0_Inf_012isomu,5.49,8.488089,3.6717120000000003,12.703311,2.616534,5.939082000000001,7.074743400000001,0.12888324
0.24,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8881984,0.035823167999999996
0.24,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,3.0019584,0.051466175999999995
0.242,Lxy3.1_11.0_pt0_Inf_012isomu,14.46,21.261983999999998,9.526247999999999,29.288730000000005,7.117212000000001,12.572970000000002,16.4828094,0.4108013700000001
0.242,Lxy0.2_11.0_pt0_Inf_2isomu,14.3822,19.313,11.2546,25.8244,9.4388,14.5152,15.43948,0.09744994
0.242,Lxy0.2_11.0_pt0_Inf_012isomu,20.3448,29.8305,13.040999999999999,40.5615,9.5361,18.144000000000002,20.879208,0.3343578
0.242,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.92944375,0.0313498125
0.242,Lxy3.1_11.0_pt0_Inf_2isomu,7.91,11.804093,5.476884,16.995426000000002,4.016698,7.632358999999999,8.712627699999999,0.101173646
0.242,Lxy0.2_11.0_pt25_Inf_2isomu,1.8984,3.7177,1.0283,5.6952,0.5537,1.8984,7.72460542,7.72460542
0.242,Lxy0.2_11.0_pt25_Inf_012isomu,1.8984,3.7968,0.9492,5.9325,0.59325,1.8984,11.58690813,11.58690813
0.242,Lxy1.0_11.0_pt0_Inf_2isomu,14.386899999999995,19.31835,11.257799999999998,25.8071,9.44095,14.514499999999995,15.26589,0.13376829999999998
0.242,Lxy1.0_11.0_pt0_Inf_012isomu,20.328975,29.810025,13.030875,40.562775,9.52965,18.14805,19.38603375,0.32262705
0.242,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.98212,0.0793428
0.242,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.99583,0.02550285
0.242,Lxy2.4_11.0_pt0_Inf_2isomu,14.386899999999995,19.31835,11.257799999999998,25.8071,9.44095,14.514499999999995,15.430174999999995,0.17651574999999994
0.242,Lxy2.4_11.0_pt0_Inf_012isomu,20.09205,29.502225000000006,12.9195,40.084875,9.418275,18.907425,21.285989999999998,0.09785205
0.242,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.8716,0.353516
0.242,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.916864,0.055954752
0.242,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8764672,0.047607552000000004
0.242,Lxy7.0_11.0_pt0_Inf_2isomu,4.66932,7.339965999999999,3.0802600000000004,11.157438,2.188802,3.796036,4.48098144,0.0465448722
0.242,Lxy7.0_11.0_pt0_Inf_012isomu,5.654999999999999,8.720575499999997,3.7956359999999987,13.008196499999995,2.717227499999999,8.533394999999997,9.255086099999998,0.06464173949999999
0.242,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8830144,0.08404512
0.242,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9695872000000003,0.047392128
0.244,Lxy3.1_11.0_pt0_Inf_012isomu,14.550839999999999,20.438244,10.692972,28.111697999999997,8.298936000000001,13.167198,15.658628400000001,0.1407149334
0.244,Lxy0.2_11.0_pt0_Inf_2isomu,12.2889,18.2156,8.2082,25.3981,6.1451,11.8456,13.237639999999999,0.18585190000000001
0.244,Lxy0.2_11.0_pt0_Inf_012isomu,24.516,32.6256,18.8856,42.7392,15.035999999999998,20.6616,25.42824,0.23670984
0.244,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,3.0066375,0.0423264375
0.244,Lxy3.1_11.0_pt0_Inf_2isomu,8.18,12.174294,5.652379999999999,17.581274,4.1857060000000015,8.596362,9.287981,0.11848321
0.244,Lxy0.2_11.0_pt25_Inf_2isomu,1.9632,3.7628,1.0634,5.8896,0.5726,1.9632,7.988277159999999,7.988277159999999
0.244,Lxy0.2_11.0_pt25_Inf_012isomu,1.8405,3.681,0.9816,5.6442,0.6135,1.9632,11.98241574,11.98241574
0.244,Lxy1.0_11.0_pt0_Inf_2isomu,12.28,18.2275,8.22625,25.39625,6.1400000000000015,11.8425,13.110625,0.16973875
0.244,Lxy1.0_11.0_pt0_Inf_012isomu,24.516,32.6256,18.8856,42.7392,15.035999999999998,20.6616,25.362,0.166698
0.244,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.8822799999999997,0.0438522
0.244,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.72682,0.07051139999999999
0.244,Lxy2.4_11.0_pt0_Inf_2isomu,12.297775,18.229225,8.21485,25.416300000000003,6.1495,11.842075,13.29909,0.174571075
0.244,Lxy2.4_11.0_pt0_Inf_012isomu,22.76325,33.0165,14.4,44.47125,10.314,19.6155,28.125,1.7578125
0.244,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.9024400000000004,0.0479716
0.244,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.895168,0.07032076799999999
