mass,stheta_sq,ctau,BRbrULobs,BRULobs,theta_sq_inflaton,BRULobs_inflaton,BRtheory,excl
2.58,1.5345508461444393e-07,2.0,6.027108055811079e-09,2.1058867185458457e-07,5.489960623021162e-07,5.789267664861805e-08,1.5266664635281616e-06,True
2.58,6.138203384577758e-08,5.0,1.0346229904611294e-09,3.614998759170368e-08,2.195984249208465e-07,9.937949292653245e-09,6.106665854112647e-07,True
2.58,3.836377115361098e-08,8.0,5.87825766042764e-10,2.053878015900129e-08,1.3724901557552904e-07,5.6462911705106885e-09,3.816666158820404e-07,True
2.58,3.069101692288879e-08,10.0,5.010456255597764e-10,1.7506660217158413e-08,1.0979921246042325e-07,4.812734750751565e-09,3.0533329270563236e-07,True
2.58,1.5345508461444395e-08,20.0,4.0854714349147134e-10,1.4274739981623806e-08,5.4899606230211626e-08,3.924251474314314e-09,1.5266664635281618e-07,True
2.58,6.138203384577758e-09,50.0,6.049230968483513e-10,2.1136165198935268e-08,2.1959842492084653e-08,5.810517568099161e-09,6.106665854112649e-08,True
2.58,3.836377115361099e-09,80.0,8.49387354094283e-10,2.967780785286149e-08,1.3724901557552905e-08,8.158690201778408e-09,3.816666158820404e-08,True
2.58,3.069101692288879e-09,100.0,1.016125348361011e-09,3.5503675322828784e-08,1.0979921246042325e-08,9.760272369832602e-09,3.0533329270563236e-08,True
2.6,3.008552482806737e-06,0.1,5.825670800714657e-07,2.0594840081247008e-05,1.0764974957018729e-05,5.663661228667804e-06,2.9643893299307945e-05,True
2.6,1.5042762414033686e-06,0.2,2.657602442791393e-07,9.395123614280752e-06,5.382487478509364e-06,2.5836955831084724e-06,1.4821946649653973e-05,True
2.6,6.017104965613475e-07,0.5,7.700020334017908e-08,2.722101760058177e-06,2.152994991403746e-06,7.485885852043184e-07,5.92877865986159e-06,True
2.6,3.0085524828067377e-07,1.0,3.694742315103986e-08,1.3061607791440663e-06,1.076497495701873e-06,3.59199301090026e-07,2.964389329930795e-06,True
2.6,3.760690603508421e-07,0.8,6.069874786299262e-08,2.145814702088753e-06,1.345621869627341e-06,5.901073999206093e-07,3.705486662413493e-06,True
2.6,1.5042762414033688e-07,2.0,6.1732696361817965e-09,2.1823667228156042e-07,5.382487478509365e-07,6.001593479718414e-08,1.4821946649653974e-06,True
2.6,6.017104965613476e-08,5.0,9.474482546941703e-10,3.349407468799875e-08,2.152994991403746e-07,9.211000981418449e-09,5.92877865986159e-07,True
2.6,3.760690603508422e-08,8.0,5.726539206229278e-10,2.0244391282256344e-08,1.3456218696273412e-07,5.567286444127286e-09,3.7054866624134936e-07,True
2.6,3.008552482806738e-08,10.0,4.933560732118491e-10,1.7441063490342748e-08,1.076497495701873e-07,4.79636038382905e-09,2.964389329930795e-07,True
2.6,1.504276241403369e-08,20.0,4.1905316690641215e-10,1.4814316244781553e-08,5.3824874785093656e-08,4.073994661468262e-09,1.4821946649653975e-07,True
2.6,6.0171049656134755e-09,50.0,6.124000625891134e-10,2.1649492026259463e-08,2.152994991403746e-08,5.953694620873899e-09,5.92877865986159e-08,True
2.6,3.760690603508422e-09,80.0,8.51738258189821e-10,3.0110546610954004e-08,1.3456218696273412e-08,8.280517583127021e-09,3.705486662413494e-08,True
2.6,3.008552482806737e-09,100.0,1.0160221442763815e-09,3.591829043585989e-08,1.076497495701873e-08,9.877669753155556e-09,2.964389329930795e-08,True
2.62,2.954179490329964e-06,0.1,3.140861324064579e-07,1.121760793647477e-05,1.0550028667995138e-05,3.091011932958084e-06,2.876531481689672e-05,True
2.62,1.4770897451649817e-06,0.2,1.4480065289236277e-07,5.1715653303345255e-06,5.275014333997569e-06,1.425024857229934e-06,1.438265740844836e-05,True
2.62,5.908358980659928e-07,0.5,6.414560607850464e-08,2.290964756460617e-06,2.110005733599028e-06,6.312753521346164e-07,5.753062963379345e-06,True
2.62,2.954179490329964e-07,1.0,4.463690428400996e-08,1.5942101229353086e-06,1.0550028667995138e-06,4.3928460876340733e-07,2.876531481689672e-06,True
2.62,3.692724362912454e-07,0.8,5.2820204445215523e-08,1.8864772540294648e-06,1.3187535834993925e-06,5.198188184576145e-07,3.5956643521120904e-06,True
2.62,1.477089745164982e-07,2.0,5.501699797091797e-09,1.964935886697863e-07,5.275014333997569e-07,5.414380951514483e-08,1.438265740844836e-06,True
2.62,5.9083589806599286e-08,5.0,8.90769439737986e-10,3.1813892132757434e-08,2.1100057335990285e-07,8.766318164538899e-09,5.753062963379347e-07,True
2.62,3.692724362912456e-08,8.0,5.19232464666242e-10,1.854442337803652e-08,1.3187535834993928e-07,5.109915971029326e-09,3.5956643521120917e-07,True
2.62,2.9541794903299643e-08,10.0,4.483234581441344e-10,1.601190330707531e-08,1.0550028667995141e-07,4.412080050561509e-09,2.876531481689673e-07,True
2.62,1.4770897451649822e-08,20.0,3.8207363548961086e-10,1.3645786310105502e-08,5.2750143339975694e-08,3.760096498112e-09,1.438265740844836e-07,True
2.62,5.9083589806599285e-09,50.0,5.627945818559191e-10,2.0100247405581263e-08,2.110005733599028e-08,5.5386232909818e-09,5.753062963379345e-08,True
2.62,3.692724362912455e-09,80.0,7.83964769092959e-10,2.799935593562988e-08,1.3187535834993923e-08,7.715222692955932e-09,3.59566435211209e-08,True
2.62,2.9541794903299642e-09,100.0,9.354473326449843e-10,3.3409566167196925e-08,1.055002866799514e-08,9.20600615412591e-09,2.8765314816896727e-08,True
2.64,2.9104941912897464e-06,0.1,2.004187727887681e-07,7.211740787506591e-06,1.0350750441866088e-05,1.994764358218053e-06,2.793996730355379e-05,True
2.64,1.4552470956448732e-06,0.2,8.595970832976677e-08,3.0931191026566887e-06,5.175375220933044e-06,8.55555395500594e-07,1.3969983651776895e-05,True
2.64,5.820988382579494e-07,0.5,3.880197569443155e-08,1.3962254476345826e-06,2.070150088373218e-06,3.861953501994147e-07,5.587993460710758e-06,True
2.64,2.910494191289747e-07,1.0,1.2606608317252292e-08,4.5362812140092746e-07,1.035075044186609e-06,1.2547334064246617e-07,2.793996730355379e-06,True
2.64,3.638117739112183e-07,0.8,2.1259163649307572e-08,7.649761320491481e-07,1.293843805233261e-06,2.115920646708009e-07,3.4924959129442236e-06,True
2.64,1.455247095644874e-07,2.0,1.904962353896085e-09,6.85469455535299e-08,5.175375220933045e-07,1.8960055260412372e-08,1.3969983651776895e-06,True
2.64,5.820988382579494e-08,5.0,3.950234720800899e-10,1.421427167715952e-08,2.0701500883732177e-07,3.931661349884622e-09,5.587993460710758e-07,True
2.64,3.6381177391121844e-08,8.0,2.558697571476823e-10,9.207053502199468e-09,1.2938438052332614e-07,2.5466669853429486e-09,3.492495912944225e-07,True
2.64,2.910494191289747e-08,10.0,2.2971838069782844e-10,8.266039117326337e-09,1.0350750441866089e-07,2.286382816676315e-09,2.793996730355379e-07,True
2.64,1.4552470956448737e-08,20.0,2.129995979391328e-10,7.664441143939761e-09,5.175375220933046e-08,2.119981079474851e-09,1.3969983651776898e-07,True
2.64,5.8209883825794945e-09,50.0,3.264880277410242e-10,1.1748136132806824e-08,2.070150088373218e-08,3.249529333308043e-09,5.587993460710759e-08,True
2.64,3.6381177391121843e-09,80.0,4.5901172603195877e-10,1.6516784034284802e-08,1.2938438052332613e-08,4.568535264197636e-09,3.4924959129442245e-08,True
2.64,2.910494191289747e-09,100.0,5.493137850402759e-10,1.976615550325632e-08,1.035075044186609e-08,5.467309996110322e-09,2.7939967303553795e-08,True
2.66,2.866808892249529e-06,0.1,1.3977921447081318e-07,5.067794873575463e-06,1.0168003186641304e-05,1.4055863771955293e-06,2.716895057719417e-05,True
2.66,1.4334044461247647e-06,0.2,6.153365117659045e-08,2.23094630461112e-06,5.084001593320652e-06,6.187676913220674e-07,1.3584475288597085e-05,True
2.66,5.73361778449906e-07,0.5,3.168171712458564e-08,1.1486431958992608e-06,2.033600637328261e-06,3.185837763151712e-07,5.433790115438834e-06,True
2.66,2.86680889224953e-07,1.0,1.0404621235178625e-08,3.772269457712734e-07,1.0168003186641304e-06,1.046263847125862e-07,2.716895057719417e-06,True
2.66,3.583511115311912e-07,0.8,1.7457645338296366e-08,6.329393528577196e-07,1.271000398330163e-06,1.755499096079421e-07,3.396118822149271e-06,True
2.66,1.433404446124765e-07,2.0,2.1434644865404183e-09,7.771283003488895e-08,5.084001593320652e-07,2.155416664551881e-08,1.3584475288597084e-06,True
2.66,5.7336177844990603e-08,5.0,3.7490259770090605e-10,1.3592360422911756e-08,2.033600637328261e-07,3.769930930708169e-09,5.433790115438834e-07,True
2.66,3.5835111153119134e-08,8.0,2.2489264925643755e-10,8.153643009952368e-09,1.271000398330163e-07,2.26146673754749e-09,3.396118822149271e-07,True
2.66,2.8668088922495305e-08,10.0,1.965866841683684e-10,7.12739010598519e-09,1.0168003186641305e-07,1.976828716996373e-09,2.716895057719417e-07,True
2.66,1.4334044461247653e-08,20.0,1.7798343336616228e-10,6.452916011934929e-09,5.084001593320653e-08,1.7897588726126607e-09,1.3584475288597088e-07,True
2.66,5.7336177844990605e-09,50.0,2.65106223883902e-10,9.61161477003664e-09,2.033600637328261e-08,2.665844834024076e-09,5.433790115438834e-08,True
2.66,3.583511115311912e-09,80.0,3.7049807690618335e-10,1.3432671387681752e-08,1.2710003983301633e-08,3.7256401221600255e-09,3.396118822149272e-08,True
2.66,2.8668088922495303e-09,100.0,4.4233305836549664e-10,1.603709975109133e-08,1.0168003186641304e-08,4.44799552906058e-09,2.716895057719417e-08,True
2.68,2.8231235932093125e-06,0.1,1.979704055029068e-07,7.232297918798884e-06,9.985255931416515e-06,2.011514989569126e-06,2.6407261037691466e-05,True
2.68,1.4115617966046562e-06,0.2,1.3153912847924318e-07,4.805416055618884e-06,4.992627965708258e-06,1.3365276894731202e-06,1.3203630518845733e-05,True
2.68,5.646247186418626e-07,0.5,7.036530345748507e-08,2.570600572638363e-06,1.997051186283304e-06,7.14959704662691e-07,5.281452207538295e-06,True
2.68,2.823123593209313e-07,1.0,1.6059471138511393e-08,5.866880930865259e-07,9.985255931416517e-07,1.6317523236670896e-07,2.640726103769147e-06,True
2.68,3.528904491511641e-07,0.8,3.0696498203296754e-08,1.1214111498440966e-06,1.2481569914270646e-06,3.118974581395527e-07,3.3009076297114336e-06,True
2.68,1.4115617966046564e-07,2.0,2.134016814918246e-09,7.796036650027691e-08,4.992627965708258e-07,2.168307328712112e-08,1.3203630518845734e-06,True
2.68,5.6462471864186265e-08,5.0,3.4133735679645207e-10,1.2469810570403892e-08,1.9970511862833042e-07,3.4682214644748343e-09,5.281452207538296e-07,True
2.68,3.528904491511641e-08,8.0,2.034257773144536e-10,7.431594748538137e-09,1.2481569914270646e-07,2.0669453057556434e-09,3.3009076297114336e-07,True
2.68,2.8231235932093133e-08,10.0,1.7755020254820188e-10,6.486302622402955e-09,9.985255931416517e-08,1.8040317335284662e-09,2.640726103769147e-07,True
2.68,1.4115617966046565e-08,20.0,1.6372736695190263e-10,5.981323785485098e-09,4.9926279657082586e-08,1.6635822510430787e-09,1.3203630518845734e-07,True
2.68,5.646247186418626e-09,50.0,2.424680209540368e-10,8.857894486130231e-09,1.997051186283304e-08,2.463641256890008e-09,5.2814522075382954e-08,True
2.68,3.528904491511641e-09,80.0,3.3856130260894287e-10,1.2368395154944229e-08,1.2481569914270646e-08,3.4400148514922238e-09,3.3009076297114335e-08,True
2.68,2.823123593209313e-09,100.0,4.0400314347155236e-10,1.4759130721054228e-08,9.985255931416517e-09,4.104948802128616e-09,2.640726103769147e-08,True
2.7,2.7794382941690955e-06,0.1,4.482120276395035e-07,1.6500017519163818e-05,9.813499730856072e-06,4.598603603332418e-06,2.5683731356651765e-05,True
2.7,1.3897191470845478e-06,0.2,3.44625602376766e-07,1.2686693185624485e-05,4.906749865428036e-06,3.5358188517088425e-06,1.2841865678325882e-05,True
2.7,5.558876588338192e-07,0.5,1.7627414272293893e-07,6.489175353954135e-06,1.9626999461712145e-06,1.8085523321833227e-06,5.136746271330353e-06,True
2.7,2.779438294169096e-07,1.0,3.6252902926227976e-08,1.334577156605037e-06,9.813499730856072e-07,3.719505942439796e-07,2.5683731356651766e-06,True
2.7,3.4742978677113694e-07,0.8,7.35542576000936e-08,2.7077509396663656e-06,1.226687466357009e-06,7.546581822482527e-07,3.2104664195814706e-06,True
2.7,1.389719147084548e-07,2.0,3.141125179726552e-09,1.1563415816467205e-07,4.906749865428036e-07,3.22275813214603e-08,1.2841865678325883e-06,True
2.7,5.5588765883381934e-08,5.0,3.957961797212856e-10,1.4570434296046856e-08,1.9626999461712145e-07,4.060823061436053e-09,5.136746271330353e-07,True
2.7,3.47429786771137e-08,8.0,2.2309387735609227e-10,8.212749006714236e-09,1.226687466357009e-07,2.288917398522543e-09,3.2104664195814707e-07,True
2.7,2.7794382941690964e-08,10.0,1.9104945339481867e-10,7.0330984749400505e-09,9.813499730856072e-08,1.9601453120814678e-09,2.5683731356651767e-07,True
2.7,1.3897191470845482e-08,20.0,1.7270117651934216e-10,6.3576438435990774e-09,4.906749865428036e-08,1.7718941118651919e-09,1.2841865678325883e-07,True
2.7,5.558876588338192e-09,50.0,2.5087536740812883e-10,9.235468265233925e-09,1.9626999461712145e-08,2.5739522757257783e-09,5.136746271330353e-08,True
2.7,3.4742978677113704e-09,80.0,3.4844398504063805e-10,1.2827259205640877e-08,1.226687466357009e-08,3.5749950165464063e-09,3.210466419581471e-08,True
2.7,2.779438294169096e-09,100.0,4.153808482392168e-10,1.5291404180221378e-08,9.813499730856072e-09,4.2617594970130705e-09,2.5683731356651766e-08,True
2.72,2.7418732148155182e-06,0.1,8.376739435353437e-07,3.1030910724570525e-05,9.656720107259543e-06,8.669949857069868e-06,2.5007840952561778e-05,True
2.72,1.3709366074077591e-06,0.2,4.93112253026389e-07,1.826691926965505e-05,4.8283600536297724e-06,5.103726265618475e-06,1.250392047628089e-05,True
2.72,5.483746429631038e-07,0.5,1.619502777527683e-07,5.999308740052167e-06,1.931344021451909e-06,1.6761901194265764e-06,5.001568190512356e-06,True
2.72,2.741873214815519e-07,1.0,3.892093707777515e-08,1.4417926367386276e-06,9.656720107259545e-07,4.028328390284285e-07,2.500784095256178e-06,True
2.72,3.427341518519399e-07,0.8,7.466607248023066e-08,2.765940432037076e-06,1.2070900134074431e-06,7.727960376752852e-07,3.1259801190702226e-06,True
2.72,1.3709366074077598e-07,2.0,4.028299378694583e-09,1.492248855975551e-07,4.828360053629772e-07,4.16930165872757e-08,1.250392047628089e-06,True
2.72,5.483746429631038e-08,5.0,4.944821503556737e-10,1.8317665937920097e-08,1.931344021451909e-07,5.117904743110692e-09,5.001568190512356e-07,True
2.72,3.4273415185193995e-08,8.0,2.6656420116872933e-10,9.874641550772184e-09,1.207090013407443e-07,2.758947291674063e-09,3.125980119070223e-07,True
2.72,2.741873214815519e-08,10.0,2.2479565407853206e-10,8.327361650455882e-09,9.656720107259544e-08,2.32664160559014e-09,2.500784095256178e-07,True
2.72,1.3709366074077597e-08,20.0,2.0300170137604503e-10,7.520023418360266e-09,4.828360053629772e-08,2.101073556618181e-09,1.250392047628089e-07,True
2.72,5.483746429631038e-09,50.0,2.890768569733533e-10,1.0708603521103896e-08,1.931344021451909e-08,2.991953938809109e-09,5.001568190512357e-08,True
2.72,3.4273415185193993e-09,80.0,3.9974293020900215e-10,1.4808133016221002e-08,1.207090013407443e-08,4.137351039001249e-09,3.1259801190702225e-08,True
2.72,2.741873214815519e-09,100.0,4.757773925832844e-10,1.7624764274881513e-08,9.656720107259546e-09,4.924309952169925e-09,2.5007840952561784e-08,True
2.74,2.706326359932354e-06,0.1,7.22049641768674e-07,2.6903750281761e-05,9.499940483663016e-06,7.539477918812918e-06,2.434004083750874e-05,True
2.74,1.353163179966177e-06,0.2,3.933792841863754e-07,1.465741053737518e-05,4.749970241831509e-06,4.107576896758296e-06,1.2170020418754371e-05,True
2.74,5.412652719864709e-07,0.5,9.09790376291559e-08,3.3899017015701528e-06,1.899988096732604e-06,9.499823912378952e-07,4.86800816750175e-06,True
2.74,2.7063263599323545e-07,1.0,3.858231599349431e-08,1.4375867457510843e-06,9.499940483663016e-07,4.02867756816652e-07,2.434004083750874e-06,True
2.74,3.3829079499154425e-07,0.8,5.346347114181709e-08,1.992062309278727e-06,1.1874925604578772e-06,5.582533898215825e-07,3.042505104688593e-06,True
2.74,1.3531631799661773e-07,2.0,5.8956295102705455e-09,2.196726304157847e-07,4.749970241831509e-07,6.156082066782219e-08,1.2170020418754372e-06,True
2.74,5.41265271986471e-08,5.0,4.93885938217496e-10,1.840231360953115e-08,1.899988096732604e-07,5.1570444886336115e-09,4.86800816750175e-07,True
2.74,3.382907949915443e-08,8.0,2.6436726791362336e-10,9.850390537134536e-09,1.1874925604578773e-07,2.7604628042045742e-09,3.042505104688593e-07,True
2.74,2.7063263599323545e-08,10.0,2.232146041011576e-10,8.317031988644949e-09,9.49994048366302e-08,2.3307560608366164e-09,2.434004083750875e-07,True
2.74,1.3531631799661773e-08,20.0,1.9804174617011342e-10,7.379085004839048e-09,4.7499702418315095e-08,2.0679068112204444e-09,1.2170020418754375e-07,True
2.74,5.412652719864709e-09,50.0,2.839985571828695e-10,1.0581857286311348e-08,1.8999880967326035e-08,2.9654482558983902e-09,4.868008167501748e-08,True
2.74,3.382907949915443e-09,80.0,3.934847956264643e-10,1.4661341920027857e-08,1.1874925604578772e-08,4.1086786231863894e-09,3.042505104688593e-08,True
2.74,2.706326359932354e-09,100.0,4.685966825614954e-10,1.7460029617375063e-08,9.499940483663016e-09,4.892979840482012e-09,2.4340040837508738e-08,True
2.76,2.67077950504919e-06,0.1,7.462409995568437e-07,2.7968289388708835e-05,9.349257885953596e-06,7.858313998209707e-06,2.3695840671461547e-05,True
2.76,1.335389752524595e-06,0.2,4.723054274233112e-07,1.770148635880032e-05,4.674628942976798e-06,4.973626956914883e-06,1.1847920335730774e-05,True
2.76,5.341559010098381e-07,0.5,1.567002546958208e-07,5.872952669740382e-06,1.8698515771907195e-06,1.6501368937521034e-06,4.73916813429231e-06,True
2.76,2.6707795050491905e-07,1.0,2.77576741206886e-08,1.0403270029734631e-06,9.349257885953596e-07,2.92303048519026e-07,2.3695840671461547e-06,True
2.76,3.338474381311488e-07,0.8,5.5946503942441926e-08,2.096813245959377e-06,1.1686572357441997e-06,5.891463955248637e-07,2.961980083932694e-06,True
2.76,1.3353897525245952e-07,2.0,4.571990326083782e-08,1.713531534694887e-06,4.674628942976798e-07,4.814548597635284e-07,1.1847920335730774e-06,True
2.76,5.341559010098381e-08,5.0,4.99076893006996e-10,1.8704851353820707e-08,1.86985157719072e-07,5.255544705837542e-09,4.739168134292311e-07,True
2.76,3.338474381311488e-08,8.0,2.81600436306908e-10,1.05540736830265e-08,1.1686572357441997e-07,2.965402131277526e-09,2.961980083932694e-07,True
2.76,2.6707795050491903e-08,10.0,2.4008099969541496e-10,8.997971004272601e-09,9.349257885953597e-08,2.5281804158858047e-09,2.3695840671461548e-07,True
2.76,1.3353897525245951e-08,20.0,2.2242988297082647e-10,8.33642662265817e-09,4.6746289429767984e-08,2.3423047835857314e-09,1.1847920335730774e-07,True
2.76,5.341559010098381e-09,50.0,3.1875195165464196e-10,1.1946471491631936e-08,1.869851577190719e-08,3.356627316285016e-09,4.7391681342923095e-08,True
2.76,3.3384743813114883e-09,80.0,4.4132801565450915e-10,1.654048714088338e-08,1.1686572357441996e-08,4.647418361198961e-09,2.9619800839326935e-08,True
2.76,2.6707795050491907e-09,100.0,5.254140582357171e-10,1.9691939250669768e-08,9.349257885953596e-09,5.5328890413979395e-09,2.3695840671461547e-08,True
4.12,6.97605662631937e-07,0.1,2.573361908595436e-07,2.4609541249627804e-05,2.1865297205310166e-07,7.72654945459152e-05,1.6036889818612752e-07,False
4.12,3.488028313159685e-07,0.2,1.0558282642006597e-07,1.0097083171076802e-05,1.0932648602655083e-07,3.1701368049527785e-05,8.018444909306376e-08,False
4.12,1.395211325263874e-07,0.5,4.5917782142916975e-08,4.391203390254233e-06,4.3730594410620323e-08,1.3786868197099131e-05,3.20737796372255e-08,False
4.12,6.97605662631937e-08,1.0,5.035979499676513e-09,4.816001387741569e-07,2.1865297205310162e-08,1.5120587790855069e-06,1.603688981861275e-08,False
4.12,8.720070782899212e-08,0.8,9.60277317888598e-09,9.18331159978969e-07,2.7331621506637697e-08,2.883243962695653e-06,2.0046112273265934e-08,False
4.12,3.488028313159685e-08,2.0,1.229258257948904e-09,1.175562663937569e-07,1.0932648602655081e-08,3.690862404849724e-07,8.018444909306375e-09,False
4.12,1.395211325263874e-08,5.0,8.797726270337623e-11,8.413430183668954e-09,4.373059441062032e-09,2.641527679751217e-08,3.2073779637225495e-09,False
4.12,8.720070782899213e-09,8.0,4.8875817490511e-11,4.674085843209344e-09,2.7331621506637702e-09,1.4675021795909873e-08,2.0046112273265937e-09,False
4.12,6.9760566263193714e-09,10.0,4.163270089591569e-11,3.9814130558521725e-09,2.186529720531016e-09,1.2500267503224352e-08,1.6036889818612747e-09,False
4.12,3.488028313159685e-09,20.0,3.387337513002289e-11,3.239374219933976e-09,1.093264860265508e-09,1.0170520798565166e-08,8.018444909306374e-10,False
4.12,1.395211325263874e-09,50.0,4.6655847675121885e-11,4.461785977565627e-09,4.3730594410620316e-10,1.40084732428668e-08,3.207377963722549e-10,False
4.12,8.72007078289921e-10,80.0,6.362250101899808e-11,6.084338771012991e-09,2.73316215066377e-10,1.9102730902564658e-08,2.0046112273265934e-10,False
4.12,6.976056626319371e-10,100.0,7.532307664965779e-11,7.203286703153145e-09,2.1865297205310158e-10,2.261584252341804e-08,1.6036889818612746e-10,False
4.16,6.854864880317304e-07,0.1,1.2996720790756512e-07,1.25299885782555e-05,2.130215579000744e-07,3.965695689513774e-05,1.4688257958904602e-07,False
4.16,3.427432440158652e-07,0.2,8.142398008437108e-08,7.849991985508268e-06,1.065107789500372e-07,2.4844938353472948e-05,7.344128979452301e-08,False
4.16,1.3709729760634612e-07,0.5,3.2426101573773274e-08,3.126163044494257e-06,4.260431158001488e-08,9.894192028061826e-06,2.9376515917809204e-08,False
4.16,6.854864880317306e-08,1.0,2.912475196452568e-09,2.807883737254536e-07,2.130215579000744e-08,8.886849627947904e-07,1.4688257958904602e-08,False
4.16,8.56858110039663e-08,0.8,4.734738931476373e-09,4.564707181723441e-07,2.662769473750929e-08,1.444713176025378e-06,1.8360322448630746e-08,False
4.16,3.427432440158653e-08,2.0,9.356796649502394e-10,9.02077970550139e-08,1.065107789500372e-08,2.8550438789897776e-07,7.344128979452301e-09,False
4.16,1.3709729760634612e-08,5.0,1.1184713383078994e-10,1.0783053140659467e-08,4.2604311580014875e-09,3.4127969943979666e-08,2.9376515917809198e-09,False
4.16,8.568581100396632e-09,8.0,6.246851908549219e-11,6.022517858492764e-09,2.662769473750929e-09,1.906104938746056e-08,1.8360322448630744e-09,False
4.16,6.854864880317306e-09,10.0,5.2953980227128486e-11,5.1052321435649315e-09,2.1302155790007438e-09,1.6157873552125252e-08,1.4688257958904599e-09,False
4.16,3.427432440158653e-09,20.0,4.2582910876431925e-11,4.105369312004019e-09,1.0651077895003719e-09,1.2993344154143797e-08,7.344128979452299e-10,False
4.16,1.370972976063461e-09,50.0,5.7147622502728926e-11,5.509536357378115e-09,4.2604311580014874e-10,1.7437481644309508e-08,2.9376515917809195e-10,False
4.16,8.56858110039663e-10,80.0,7.740402491077844e-11,7.462432744826274e-09,2.6627694737509297e-10,2.3618327490577973e-08,1.8360322448630749e-10,False
4.16,6.854864880317303e-10,100.0,9.139247984263944e-11,8.811043547085861e-09,2.1302155790007437e-10,2.7886631497361972e-08,1.4688257958904597e-10,False
4.2,6.73367313431524e-07,0.1,1.2144639023706652e-07,1.1804413162985594e-05,2.1375012037951934e-07,3.65666250434991e-05,1.3820027055494545e-07,False
4.2,3.36683656715762e-07,0.2,6.91087723882577e-08,6.717272541944507e-06,1.068750601897597e-07,2.0808148864737992e-05,6.910013527747274e-08,False
4.2,1.346734626863048e-07,0.5,4.734350094694446e-08,4.601719694336062e-06,4.275002407590388e-08,1.42547838926635e-05,2.7640054110989098e-08,False
4.2,6.73367313431524e-08,1.0,4.8901079058185315e-09,4.753114029917543e-07,2.137501203795193e-08,1.4723759336548892e-06,1.3820027055494542e-08,False
4.2,8.41709141789405e-08,0.8,9.924552817078544e-09,9.646521537773251e-07,2.6718765047439924e-08,2.98821069014986e-06,1.7275033819368184e-08,False
4.2,3.36683656715762e-08,2.0,6.201589373505083e-10,6.027855013980635e-08,1.0687506018975967e-08,1.8672534675756574e-07,6.910013527747273e-09,False
4.2,1.3467346268630484e-08,5.0,8.407276073294363e-11,8.171750527185284e-09,4.275002407590387e-09,2.5313696949677416e-08,2.7640054110989093e-09,False
4.2,8.41709141789405e-09,8.0,4.91374230864159e-11,4.776086327014165e-09,2.671876504743992e-09,1.4794920804952422e-08,1.7275033819368182e-09,False
4.2,6.733673134315241e-09,10.0,4.238929706700317e-11,4.120178255530547e-09,2.1375012037951924e-09,1.2763109127252732e-08,1.3820027055494538e-09,False
4.2,3.3668365671576206e-09,20.0,3.576070467702788e-11,3.4758886796316594e-09,1.0687506018975964e-09,1.0767288156227776e-08,6.91001352774727e-10,False
4.2,1.3467346268630483e-09,50.0,4.8540968264193485e-11,4.718111782519062e-09,4.275002407590386e-10,1.4615332594903364e-08,2.7640054110989086e-10,False
4.2,8.417091417894052e-10,80.0,6.577310558818789e-11,6.393050562145719e-09,2.671876504743992e-10,1.980380384542449e-08,1.7275033819368183e-10,False
4.2,6.733673134315242e-10,100.0,7.767720954165403e-11,7.550112218136842e-09,2.1375012037951936e-10,2.3388042989095445e-08,1.3820027055494546e-10,False
4.24,6.612481388313175e-07,0.1,1.5147361352669705e-07,1.4844611024395252e-05,2.1624487124505282e-07,4.465376070307257e-05,1.3073568720442117e-07,False
4.24,3.306240694156588e-07,0.2,7.481972346376437e-08,7.332430156732522e-06,1.0812243562252641e-07,2.205652819414752e-05,6.536784360221059e-08,False
4.24,1.3224962776626352e-07,0.5,2.8221339978685922e-08,2.765728002501048e-06,4.324897424901057e-08,8.319527954657195e-06,2.614713744088424e-08,False
4.24,6.612481388313176e-08,1.0,4.964998880119058e-09,4.865763441956528e-07,2.1624487124505282e-08,1.463660017886774e-06,1.3073568720442118e-08,False
4.24,8.265601735391468e-08,0.8,1.0181714674875997e-08,9.97821273229692e-07,2.7030608905631603e-08,3.001525084490991e-06,1.6341960900552647e-08,False
4.24,3.306240694156588e-08,2.0,4.941284167556504e-10,4.8425227153804535e-08,1.0812243562252641e-08,1.4566690240413434e-07,6.536784360221059e-09,False
4.24,1.3224962776626351e-08,5.0,7.233186144069631e-11,7.0886164445291e-09,4.3248974249010574e-09,2.132311731911902e-08,2.614713744088424e-09,False
4.24,8.26560173539147e-09,8.0,4.428786863084319e-11,4.340268695105178e-09,2.7030608905631603e-09,1.3055870536436584e-08,1.6341960900552647e-09,False
4.24,6.612481388313176e-09,10.0,3.8944200171678303e-11,3.8165822399348774e-09,2.1624487124505283e-09,1.1480580377995555e-08,1.3073568720442117e-09,False
4.24,3.306240694156588e-09,20.0,3.513045824380788e-11,3.4428305735650393e-09,1.0812243562252642e-09,1.035630588909003e-08,6.536784360221058e-10,False
4.24,1.322496277662635e-09,50.0,5.73413626535694e-10,5.6195280774165844e-08,4.3248974249010554e-10,1.6903983649068385e-07,2.614713744088423e-10,False
4.24,8.26560173539147e-10,80.0,6.714208818354553e-11,6.580011919202754e-09,2.7030608905631604e-10,1.97931947951068e-08,1.6341960900552646e-10,False
4.24,6.612481388313173e-10,100.0,7.948565566902047e-11,7.789697578038332e-09,2.1624487124505277e-10,2.3432024660491105e-08,1.3073568720442115e-10,False
