mass,ctau = 0.1,ctau = 0.2,ctau = 0.5,ctau = 1,ctau = 0.8,ctau = 2,ctau = 5,ctau = 8,ctau = 10,ctau = 20,ctau = 50,ctau = 80,ctau = 100,what
2.72,4.739193002432994e-07,2.3164612403855086e-07,1.0330171487543633e-07,3.553037361831089e-08,5.6123864274675536e-08,5.469739899318994e-09,9.829207074667426e-10,5.935404679257662e-10,5.186764324548862e-10,4.899555807551997e-10,7.215559964327018e-10,1.0067760003794615e-09,1.1980527866573373e-09,BRbrULup
2.72,1.2510781931163167e-07,6.146290560382142e-08,2.7965173812355827e-08,1.0041466650212064e-08,1.5633892125226792e-08,1.9612468672029044e-09,3.4749498927006745e-10,2.0667710673860875e-10,1.7944149844285955e-10,1.6983670536230737e-10,2.4850611614902394e-10,3.452156700103724e-10,4.0954615872684936e-10,BRbrULdown
2.72,7.135101853599365e-07,3.487552896048261e-07,1.555260705070061e-07,5.3757880870324446e-08,8.449740614458705e-08,9.362662154989821e-09,1.6994119312040287e-09,1.0192786164166297e-09,8.887026667993536e-10,8.37610434472354e-10,1.2307972911380833e-09,1.7096336207856086e-09,2.043652701697819e-09,BRbrULupup
2.72,7.70422191324063e-08,3.810565033717035e-08,1.7792746923197056e-08,6.564737714073646e-09,1.010128151743051e-08,1.3497443448796644e-09,2.4033743212534613e-10,1.4152683992768868e-10,1.222513379402889e-10,1.1629802592024436e-10,1.6930641130152947e-10,2.3517199296551875e-10,2.811617829504076e-10,BRbrULdowndown
2.72,8.376739435353437e-07,4.93112253026389e-07,1.619502777527683e-07,3.892093707777515e-08,7.466607248023065e-08,4.028299378694583e-09,4.944821503556737e-10,2.6656420116872933e-10,2.2479565407853214e-10,2.030017013760451e-10,2.890768569733533e-10,3.9974293020900215e-10,4.757773925832844e-10,BRbrULobs
2.72,2.55125,2.80145,2.07574,1.3227200000000001,1.54742,0.5384979999999999,-1.17908,-2.05934,-2.27074,-2.56022,-2.66404,-2.68059,-2.68394,Significance
2.72,2.5512599999999996,2.80143,2.07574,1.3227200000000001,1.5474299999999999,0.538458,0.0008845410000000001,0.0,0.0,0.0,0.0,0.0,0.00666005,posSignificance
2.74,28427.167203125337,13335.874902925509,5828.6557688894445,2341.9088453414365,3517.687743457845,426.78718860329934,67.56104639358121,40.03841536674517,34.684146940654976,30.93298408832791,45.71374037591745,63.946851514075135,76.16083556662048,xsecBRbrUL
2.74,9494.252520314749,11114.828601399138,10169.94096136716,5467.47627949875,7694.964370097869,942.1885417353698,131.71745266089852,67.4996756186804,53.43571899091209,33.51562404567804,25.193444354159713,23.55522270918713,22.96707423482746,nevtUL
2.74,19163.523261496863,22434.54804323508,20527.350834438108,11035.743121720308,15531.777083397035,1749.6385780229307,236.20101848957282,121.85041442684187,97.10348934975536,61.83830634206601,46.483974787771466,43.363569060277634,42.37629188103092,nevtULup
2.74,5084.671685306154,5862.0146035452,5391.3017023668135,3002.3689743016034,4141.960821528001,547.4589905740945,79.78466846254716,40.53580519820486,32.09083123993861,19.69177911169268,14.747674737443335,13.724547108320316,13.442458156512783,nevtULdown
2.74,28851.674516221763,33776.371144216806,30904.99259005875,16614.88191677419,23383.89872581145,2862.8624919799395,400.2163369398221,205.0940143853816,162.3681461343552,101.83685766689821,76.55531155915715,71.5686383307536,69.7891869120985,nevtULupup
2.74,3152.3888133636146,3560.219098876987,3297.2838585780546,1922.1576607698205,2585.031030561521,368.0446491071203,53.51077764115262,26.894870752065327,21.290888034948523,12.698857553289935,9.644787282522444,8.924705496667306,8.792645582847348,nevtULdowndown
2.74,32073.4658655443,43605.812567204914,21112.66243658193,11980.001025082369,15554.573977840848,1731.0446462711986,128.06346784467806,59.2767151355336,45.73775947313304,28.538679873481488,20.81654088753444,19.277363872801388,18.794242434847707,nevtULobs
2.74,2.1373809927161905e-07,1.0026973611222188e-07,4.382447946533418e-08,1.760833718301832e-08,2.6448780025998833e-08,3.2089262300999945e-09,5.079777924329414e-10,3.010407170431968e-10,2.607830597041728e-10,2.3257882773178881e-10,3.437123336535147e-10,4.808033948426701e-10,5.726378614031618e-10,BRbrUL
2.74,4.3141627300260713e-07,2.0238784535183715e-07,8.845680309638775e-08,3.5541276453464815e-08,5.3385114697599714e-08,5.958957127489201e-09,9.109261492601287e-10,5.434387024063789e-10,4.738954680274347e-10,4.291216770529328e-10,6.341774958277221e-10,8.851264738220576e-10,1.0565677155408914e-09,BRbrULup
2.74,1.1446799620214115e-07,5.2882745966004183e-08,2.3232287349978223e-08,9.66931039930954e-09,1.4236558530485591e-08,1.8645477385254525e-09,3.076952897042335e-10,1.8078498527500777e-10,1.5661331628427669e-10,1.3664942939773198e-10,2.012014565659297e-10,2.8014206971538664e-10,3.3516069186880447e-10,BRbrULdown
2.74,6.495194917878815e-07,3.047053574027007e-07,1.331763102936697e-07,5.350922950385716e-08,8.037406852104179e-08,9.750399348694388e-09,1.543462974930738e-09,9.146954942514735e-10,7.924074523000755e-10,7.066882282656019e-10,1.0444385618604479e-09,1.4608413895519079e-09,1.7400531880463888e-09,BRbrULupup
2.74,7.09677346048846e-08,3.211765492282542e-08,1.420871067989034e-08,6.190424700454246e-09,8.88515057371645e-09,1.253494471703626e-09,2.063681474884156e-10,1.1994800125743374e-10,1.0390620787786404e-10,8.812264391233998e-11,1.3158313320981777e-10,1.8216888686410385e-10,2.192269555606932e-10,BRbrULdowndown
2.74,7.22049641768674e-07,3.9337928418637535e-07,9.09790376291559e-08,3.858231599349431e-08,5.346347114181709e-08,5.895629510270545e-09,4.938859382174964e-10,2.643672679136234e-10,2.2321460410115762e-10,1.9804174617011345e-10,2.839985571828695e-10,3.934847956264643e-10,4.685966825614954e-10,BRbrULobs
2.74,3.3327400000000003,4.1247,4.61964,4.0513900000000005,4.47581,1.26114,-0.014866599999999999,0.00399098,-0.00566601,-0.0145391,-0.028516000000000003,-0.00715523,-0.0118345,Significance
2.74,3.33275,4.1247,4.61538,4.0514,4.47581,1.26114,0.000122726,0.0,6.868819999999999e-05,9.1715e-05,0.000128032,0.00011369200000000001,0.00012111899999999999,posSignificance
2.76,42697.73517428544,21057.925731093583,8121.262704327603,2254.3670444242043,3830.3658178487813,373.4910388593545,56.24723967887656,32.335680439446286,27.804995232170548,25.408760452763733,37.076557154842035,51.36358139972657,61.386468487525775,xsecBRbrUL
2.76,14308.882349208054,17594.732157662052,14219.917739508897,5287.47716619728,8414.961203068913,826.8719735961187,110.15654431924078,54.842738024768494,43.124774725811015,27.77369118665657,20.624549338621094,19.10037566250813,18.689253823475692,nevtUL
2.76,28795.97777839181,35513.81037784583,28701.967962613322,10324.665413259332,16733.478850788004,1453.0986815666388,201.48516652329445,101.62451455549656,80.42657986951427,52.34941793121161,39.04114692259126,36.23281565129153,35.377587534550365,nevtULup
2.76,8237.389586715128,10039.059176697172,8001.745710876256,3069.4097448512066,4821.754769441475,507.2831433115126,64.76673208170399,31.958847337555863,25.016869317463517,15.890823311268074,11.80174212336515,10.886644146260721,10.694573014557117,nevtULdown
2.76,43482.47963216283,53467.880065359015,43212.29602213391,16067.20761427267,25571.37510392731,2512.322804739149,334.70561543488043,166.64320397132758,131.0363154955617,84.39206165174294,62.6686306449156,58.039102865171174,56.79373248572098,nevtULupup
2.76,5477.620149218343,6666.756512825605,5276.921473652387,2024.1092589482569,3188.478299614594,345.6077350537638,42.59982377878534,20.780900732868627,16.172915516302414,10.088887822502274,7.493836254236437,7.0137707395859925,6.788728957066691,nevtULdowndown
2.76,33260.718042524786,52485.77901575661,36491.764899587404,8658.817607170336,16346.939632915695,13462.168727608396,129.99546225227652,63.52169656673311,49.523741299039195,32.336640451606314,23.582484705585518,21.827286527471205,21.275150580431713,nevtULobs
2.76,3.210356028141763e-07,1.5833026865483893e-07,6.106212559644816e-08,1.6950128153565446e-08,2.879974299134422e-08,2.8082032996943945e-09,4.229115765329064e-10,2.4312541683794203e-10,2.090601145275981e-10,1.9104331167491527e-10,2.7877110642738377e-10,3.861923413513276e-10,4.61552394643051e-10,BRbrUL
2.76,6.460696132022702e-07,3.195792404053565e-07,1.2324988123727742e-07,3.3097902155725517e-08,5.7269413206329905e-08,4.934979830807709e-09,7.735392386258629e-10,4.5051548030114807e-10,3.898916598518524e-10,3.600891973133801e-10,5.276984987703231e-10,7.325948011373227e-10,8.736897897312198e-10,BRbrULup
2.76,1.8481494690133315e-07,9.033879699021783e-08,3.4360508305249936e-08,9.839643159811123e-09,1.6502191130311915e-08,1.7228231726506073e-09,2.4865159796750775e-10,1.416779752516053e-10,1.2127668139447934e-10,1.0930615920739104e-10,1.5951789566332041e-10,2.2011811006187646e-10,2.6411465279333487e-10,BRbrULdown
2.76,9.755775272929785e-07,4.811430909714904e-07,1.8555906548483073e-07,5.1506837679212206e-08,8.751662820023266e-08,8.532292078400991e-09,1.2849974585963627e-09,7.387522922440789e-10,6.352373386052842e-10,5.804968028437074e-10,8.47058678293534e-10,1.1734982296409824e-09,1.402585864427326e-09,BRbrULupup
2.76,1.2289646694094986e-07,5.999235113518965e-08,2.265976833969257e-08,6.488711016158598e-09,1.0912392029673216e-08,1.1737449242075046e-09,1.6354869105278658e-10,9.212459725597202e-11,7.840299668996741e-11,6.939713298366172e-11,1.0129021437899705e-10,1.4181210838376062e-10,1.6765538829489955e-10,BRbrULdowndown
2.76,7.462409995568437e-07,4.7230542742331113e-07,1.567002546958208e-07,2.7757674120688594e-08,5.5946503942441926e-08,4.571990326083782e-08,4.990768930069963e-10,2.81600436306908e-10,2.4008099969541496e-10,2.2242988297082657e-10,3.1875195165464196e-10,4.4132801565450915e-10,5.254140582357171e-10,BRbrULobs
2.76,2.2252099999999997,3.0260700000000003,2.70892,1.33283,1.7980900000000002,2.32821,0.286738,0.23834499999999997,0.225965,0.128736,0.136762,0.139354,0.140259,Significance
2.76,2.2252099999999997,3.0260700000000003,2.70892,1.33283,1.7980900000000002,2.3282,0.286738,0.23834299999999997,0.22596599999999997,0.128918,0.136764,0.139345,0.140251,posSignificance
4.12,6017.938278249556,2649.3466632616783,922.8803750957443,243.79490103022079,409.1311893972506,50.29610988111116,7.700937538876562,4.6239840490450215,4.0322861479836485,3.4660535892306967,4.856679616264755,6.643037890034393,7.890691321500808,xsecBRbrUL
4.12,2699.797827495204,3232.4441781587752,2714.9887923261663,1042.4970405995948,1601.2450330063602,182.81239822195317,25.85948444961976,14.023490659855064,11.445491853478876,7.55845795735569,5.859441032517109,5.507919313327959,5.409904145678729,nevtUL
4.12,5449.363428164918,6524.474827304723,5480.024878053417,1940.071992598428,3056.4850189141353,323.450819923632,48.742470689131316,26.823982134271198,22.029484320144405,14.608918740359767,11.417885094168506,10.776842127766056,10.542313208099444,nevtULup
4.12,1496.6794221901066,1775.0423463748896,1526.5181984203698,612.9372600173383,941.4540796496916,109.30943914361755,14.664491181633403,7.842994776285753,6.400995443983947,4.1869767106500335,3.2144676506572663,3.021955730732952,2.9539476610600666,nevtULdown
4.12,8204.300126623664,9822.935865402766,8250.462441482969,3167.6790077149635,4865.611407081417,555.4511907609228,78.57595274902151,42.6124716185741,34.77847524583592,22.967872245094327,17.804820818152933,16.736754819747652,16.439708716258465,nevtULupup
4.12,959.6941339643562,1136.4058751388013,986.3044284626272,403.15385554237855,619.2310791716643,72.12445984579423,9.292994411737133,4.929996716446356,4.023497136208314,2.5984855463635324,1.968480189864311,1.850472892032206,1.7964681696325018,nevtULdowndown
4.12,15354.512187907649,17133.14812362239,17966.15633438252,2864.0843695477174,4998.543994730214,594.2456691626817,39.29147637240607,19.71448686944861,15.716988813169149,9.824445353183961,7.486424659090254,7.015897222641425,6.86837830399156,nevtULobs
4.12,4.5247656227440276e-08,1.9919899723772015e-08,6.938950188689806e-09,1.8330443686482768e-09,3.0761743563703047e-09,3.781662397076026e-10,5.790178600659069e-11,3.4766797361240765e-11,3.031794096228307e-11,2.606055330248644e-11,3.651638809221621e-11,4.994765330852928e-11,5.932850617669779e-11,BRbrUL
4.12,9.132940272225982e-08,4.020700038328735e-08,1.4005810914973886e-08,3.411269195315327e-09,5.871856363020688e-09,6.690912732973062e-10,1.0913891623682771e-10,6.65015561320585e-11,5.835385788551089e-11,5.036960021115624e-11,7.115694500160843e-11,9.772800648257445e-11,1.1561382187945221e-10,BRbrULup
4.12,2.5083817494872097e-08,1.0938677853789689e-08,3.901464997169286e-09,1.0777404146521883e-09,1.8086406751133919e-09,2.2611781239968925e-10,3.2835156940143824e-11,1.9444218041445524e-11,1.695558429946913e-11,1.4436136360059632e-11,2.0032755273048725e-11,2.7404104629334692e-11,3.239489967577916e-11,BRbrULdown
4.12,1.3750116691538515e-07,6.05337282400722e-08,2.108647670182673e-08,5.569796306987744e-09,9.347394514895112e-09,1.1490078911176613e-09,1.7593885176642508e-10,1.0564410828650994e-10,9.212463498814049e-11,7.919015522279666e-11,1.1096071166173043e-10,1.5177448682368456e-10,1.8028847348334781e-10,BRbrULupup
4.12,1.6084134083994606e-08,7.003088013468672e-09,2.5207902586303348e-09,7.08873863254097e-10,1.1896135364360676e-09,1.4919685992911309e-10,2.0807877080347545e-11,1.2222363246758439e-11,1.0657833686754263e-11,8.959231032150692e-12,1.2267686655777387e-11,1.678070668980273e-11,1.9701231302483843e-11,BRbrULdowndown
4.12,2.573361908595436e-07,1.0558282642006596e-07,4.591778214291697e-08,5.035979499676513e-09,9.60277317888598e-09,1.2292582579489044e-09,8.797726270337624e-11,4.8875817490511e-11,4.163270089591569e-11,3.387337513002289e-11,4.665584767512189e-11,6.362250101899808e-11,7.532307664965781e-11,BRbrULobs
4.12,0.682338,1.17418,1.71203,3.44751,2.68988,0.00167088,0.00336261,0.00198286,-0.0076836,-0.00858611,-0.00265304,0.00283419,-0.00214225,Significance
4.12,0.6821729999999999,1.17421,1.7120400000000002,2.55152,2.6893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posSignificance
4.16,5586.375353578189,2557.3027269686545,952.7013396027432,252.5064339517212,421.584921428909,56.69032410744522,8.482838592721293,4.9980398857586135,4.332732410839899,3.697116303044572,5.102440345483523,6.926425487237742,8.203195617793288,xsecBRbrUL
4.16,2549.813020557742,3179.9462996442744,2872.488430452565,1109.9969349722344,1694.9948819938431,211.87488528665054,29.218982872207228,15.546989905064981,12.616991247117705,8.124955155355325,6.230438049501793,5.820415872218486,5.702900350392488,nevtUL
4.16,5146.629594314449,6418.511609378218,5792.20267069331,2030.2923937659973,3194.8988530611364,363.8923029813449,54.375468125798406,29.55198081137713,24.133983257346333,15.70341332703044,12.116379524402294,11.388335393997119,11.15880501666312,nevtULup
4.16,1440.494367613915,1780.7624279274453,1638.2154017451212,670.1036496468797,1006.4549610275867,131.5589287713343,16.795990154406127,8.77499430224128,7.0564951046434246,4.520975047059867,3.3849663425990806,3.1624542901625223,3.098445859318101,nevtULdown
4.16,7748.517296202039,9663.402312294047,8729.070841843015,3372.7121869504113,5150.405448444608,623.4701624406403,88.7824479568684,47.2409693256046,38.33897340280936,24.689363730233264,18.932311752217764,17.68624436457216,17.33019718086569,nevtULupup
4.16,936.2598434585491,1167.6372818879668,1077.1831614197115,455.2727428581522,681.9699408041918,90.2129511568831,10.728993710801577,5.526496411548313,4.4354969229286345,2.760984761099821,2.044479671327569,1.9099723934262196,1.8714672989232932,nevtULdowndown
4.16,7889.757438970782,13466.093095534223,13003.129627178081,1702.7982980734464,2531.8093552477912,465.10324818369173,51.23896996437338,25.843983219045434,20.508985772143696,12.446431303523696,9.280907718068557,8.650874961010588,8.450352342800581,nevtULobs
4.16,4.20028222073548e-08,1.92278400523959e-08,7.163167966937918e-09,1.898544616178355e-09,3.169811439315105e-09,4.262430384018438e-10,6.378074129865633e-11,3.757924726134296e-11,3.257693541984886e-11,2.7797866940184754e-11,3.8364213123936283e-11,5.207838712208829e-11,6.167816253979915e-11,BRbrUL
4.16,8.477992938078848e-08,3.88101253827388e-08,1.4444103652033055e-08,3.4726228262501627e-09,5.974783192250776e-09,7.320667603617365e-10,1.186936479169406e-10,7.143126745141874e-11,6.231368466534298e-11,5.3726006584023524e-11,7.460717250881531e-11,1.0189755377371404e-10,1.206850106578325e-10,BRbrULup
4.16,2.372912379290797e-08,1.0767545080662335e-08,4.085242594650294e-09,1.14614881918604e-09,1.882172319522243e-09,2.6466599593679365e-10,3.6663175702530255e-11,2.1210387516452336e-11,1.821979430848565e-11,1.5467588484501566e-11,2.08430882633054e-11,2.8296177179555745e-11,3.351039569166538e-11,BRbrULdown
4.16,1.2764057275532986e-07,5.843065778926139e-08,2.1767816354814823e-08,5.768704725850437e-09,9.631777818931413e-09,1.2542770986379551e-09,1.937990233871096e-10,1.1418802469113674e-10,9.899081612598756e-11,8.446959210088507e-11,1.1657659336633073e-10,1.5824832812212258e-10,1.8743001856847082e-10,BRbrULupup
4.16,1.5422917456148708e-08,7.060227054107056e-09,2.6861879876017194e-09,7.787009023297156e-10,1.2753525940369327e-09,1.814874960393889e-10,2.341981496263677e-11,1.3358314143552574e-11,1.1452405251227676e-11,9.446142845766163e-12,1.2588979011618285e-11,1.70895489052811e-11,2.024034388799476e-11,BRbrULdowndown
4.16,1.2996720790756512e-07,8.142398008437108e-08,3.2426101573773274e-08,2.9124751964525685e-09,4.734738931476373e-09,9.356796649502394e-10,1.1184713383078994e-10,6.24685190854922e-11,5.29539802271285e-11,4.2582910876431925e-11,5.7147622502728926e-11,7.740402491077844e-11,9.139247984263944e-11,BRbrULobs
4.16,1.0472299999999999,1.05695,1.57891,2.07185,2.0679,0.000817384,0.000922665,-0.00380247,-0.00397723,-0.0036516999999999995,-0.00173976,-0.00365806,-0.00186103,Significance
4.16,0.0,1.05694,1.57892,2.07185,2.31623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,posSignificance
4.2,5032.019765712636,2202.2550677388253,779.5437389924574,247.46885259574032,395.23386122873393,52.733055120731876,8.097989671700274,4.851551486371257,4.225987774807058,3.61601055408089,4.96325087589492,6.743186993451588,7.980809227267723,xsecBRbrUL
4.2,2336.082200953564,2789.9539120574773,2407.490533496379,1117.4969962390824,1631.2452020623628,202.49989329782838,28.59398365066112,15.468990201694524,12.616991463382346,8.0079561398727,6.132939740319049,5.741918098723729,5.6249030527852835,nevtUL
4.2,4715.227808694658,5631.3374745357705,4859.359892490592,2168.7331705830443,3289.308825244425,358.2838112114525,53.098469639596736,29.218481492547127,23.932983807016697,15.444915407134594,11.999882094216304,11.258339413876891,11.050809535347584,nevtULup
4.2,1295.5109444127302,1532.0566915744962,1322.0333016273116,636.8457881989879,917.1768023325408,121.60643592257958,16.361490644900744,8.729494470598768,7.022995248262997,4.3934759366297085,3.3319672614940608,3.104455718824071,3.041447579563811,nevtULdown
4.2,7099.0200826691735,8478.270945333745,7316.018732652065,3395.743372457588,4957.114919771218,615.2696757992832,86.883450322173,47.003470227251185,38.33897405996796,24.33286672721309,18.635816892317926,17.448751115400615,17.092705401112685,nevtULupup
4.2,839.5301971705525,980.8427972139017,846.3836719312147,410.3313970552781,592.6002570008033,80.68345748590288,10.387494060685539,5.437996555486121,4.386497032109587,2.6899852667654303,2.0124802262175265,1.8614734484106967,1.8234685718673715,nevtULdowndown
4.2,7498.631878851167,11644.322644538344,19446.261035275445,2936.945605676832,5447.8819762912735,316.735333104367,39.48247742488729,20.83748680120303,16.831988611528228,10.532942310349544,7.977421617217548,7.448893750852151,7.28137450290774,nevtULobs
4.2,3.7834735080546136e-08,1.655830877999117e-08,5.8612311202440415e-09,1.8606680646296267e-09,2.971683167133338e-09,3.964891362461045e-10,6.088714038872386e-11,3.647783072459592e-11,3.177434417148164e-11,2.7188049278803694e-11,3.731767575860842e-11,5.0700654086102154e-11,6.000608441554678e-11,BRbrUL
4.2,7.636691676070548e-08,3.3421851287476724e-08,1.1830506093399947e-08,3.611009751961335e-09,5.99222217182546e-09,7.015096972385148e-10,1.1306623151467629e-10,6.890086605640997e-11,6.027228176714513e-11,5.2437490148741634e-11,7.301681218054803e-11,9.941019053089187e-11,1.1788928691132577e-10,BRbrULup
4.2,2.0981844455557363e-08,9.09271929471915e-09,3.2185973824966788e-09,1.0603685058516474e-09,1.6708455977868331e-09,2.3810200566376247e-10,3.483964983808161e-11,2.0585249422093226e-11,1.7686551408125194e-11,1.491642039291009e-11,2.0274334848798835e-11,2.74120830042327e-11,3.244595657775743e-11,BRbrULdown
4.2,1.1497435494762536e-07,5.031833236619128e-08,1.7811441447220613e-08,5.654020789383638e-09,9.030509298053704e-09,1.2046808437439045e-09,1.8500691970216441e-10,1.1084011354732329e-10,9.655199977731905e-11,8.261323715049078e-11,1.133951093163911e-10,1.5407100542465974e-10,1.8234382238487846e-10,BRbrULupup
4.2,1.3596868547305841e-08,5.821278204886509e-09,2.0605897504340574e-09,6.832148354627616e-10,1.0795557935384216e-09,1.579759566632719e-10,2.2118807119950662e-11,1.282348202730316e-11,1.1046854300404551e-11,9.132848721276462e-12,1.2245527876112744e-11,1.643665405455924e-11,1.9452639098977698e-11,BRbrULdowndown
4.2,1.2144639023706652e-07,6.910877238825768e-08,4.734350094694443e-08,4.89010790581853e-09,9.924552817078544e-09,6.201589373505087e-10,8.407276073294363e-11,4.91374230864159e-11,4.238929706700317e-11,3.576070467702788e-11,4.854096826419349e-11,6.577310558818789e-11,7.767720954165403e-11,BRbrULobs
4.2,2.2417700000000003,2.5657200000000002,2.72566,1.79941,2.2168099999999997,1.01007,0.648103,0.548469,0.506287,0.36109600000000003,0.24305900000000003,0.20549299999999998,0.191906,Significance
4.2,2.2417700000000003,2.56582,0.7020930000000001,1.7994,2.2168099999999997,1.0100799999999999,0.6481,0.548467,0.5062909999999999,0.361082,0.24305100000000002,0.205502,0.191905,posSignificance
4.24,4210.03916042571,1877.5157972223046,702.1807149747334,254.01724615771332,388.81082413039115,52.786332785535784,7.839495746160967,4.7118924508265785,4.111627637614148,3.5533886567581177,4.84250864063416,6.610488933687838,7.791693876657151,xsecBRbrUL
4.24,1987.3601344805409,2422.460841776633,2219.9914731713197,1177.4969168768394,1646.2452802008374,208.12489319363831,28.35948417390077,15.390490484486802,12.577991694997987,7.929456900162388,6.0544412071197184,5.702919711333447,5.566405350969336,nevtUL
4.24,3936.0994869967494,4889.577461708394,4480.905789160924,2252.3206025902355,3312.994001618135,365.7478123040808,53.34147023262498,29.009982063933077,23.808984279393158,15.230917213742776,11.798385429383435,11.113343540575881,10.891314808242617,nevtULup
4.24,1133.416232952531,1368.547877907223,1231.130771314644,679.9497196397301,921.189358942305,126.49643508405558,16.30199090262277,8.725994604959673,7.034495355260245,4.370976241958484,3.3054679015829933,3.098456378321354,3.0094488284814904,nevtULdown
4.24,6039.156978981761,7361.512003760149,6746.236088189052,3578.0021314648616,5002.68515725928,632.3561754849392,86.17245191119255,46.76597108589777,38.21997476409789,24.09536903182582,18.39832133936612,17.329756022691324,16.914712388690614,nevtULupup
4.24,745.2600504302028,889.4976215853114,797.8094356709431,436.962355870669,591.6193038224447,83.73745702727825,10.412994188995881,5.470996617434603,4.4219970802417805,2.663985520150401,1.9864807098758483,1.8714736524216282,1.8044693174928892,nevtULdowndown
4.24,9509.968211821722,12839.286957463964,11866.746920672691,3061.0284850933936,5733.61806166845,259.1158670258873,34.800980579203475,19.239488104758376,15.844989537863185,10.426443328021081,95.350574078896,7.70389154061246,7.552371582358018,nevtULobs
4.24,3.1654429777636915e-08,1.4116660129491016e-08,5.2795542479303264e-09,1.9099041064489725e-09,2.9233896551157226e-09,3.9688972019199834e-10,5.894357703880428e-11,3.5427762788169755e-11,3.0914493515895845e-11,2.671720794554976e-11,3.6409839403264356e-11,4.9702924313442394e-11,5.858416448614399e-11,BRbrUL
4.24,6.26937124516177e-08,2.849354755849601e-08,1.065643065734176e-08,3.6532718738121793e-09,5.8831891628016295e-09,6.974732558836421e-10,1.1086721608686252e-10,6.677881800362591e-11,5.851829989823217e-11,5.1318468279042605e-11,7.095243045658844e-11,9.685664551243941e-11,1.1462668238585058e-10,BRbrULup
4.24,1.8052915489425072e-08,7.9750825813901e-09,2.927858855316589e-09,1.1028808170158288e-09,1.6358409495370463e-09,2.412259963496318e-10,3.388276213919805e-11,2.0086589655278866e-11,1.728955355681105e-11,1.4727399701115833e-11,1.9878226797834726e-11,2.700412256447505e-11,3.167323147777784e-11,BRbrULdown
4.24,9.619095562529806e-08,4.289851097037155e-08,1.6043809098986907e-08,5.8035319378103165e-09,8.883729668004616e-09,1.205889702566205e-09,1.7910454670838208e-10,1.0765178223914406e-10,9.393798236425024e-11,8.118601223935862e-11,1.1064273354710699e-10,1.5103483751568591e-10,1.7802050521568768e-10,BRbrULupup
4.24,1.1870411166613844e-08,5.183462780228612e-09,1.8973398078499613e-09,7.08754465408336e-10,1.0505929908271643e-09,1.5968553967364546e-10,2.1642816964511674e-11,1.2593826725192599e-11,1.0868491837119688e-11,8.975930634585351e-12,1.194617986201745e-11,1.6310542320288872e-11,1.899130958685832e-11,BRbrULdowndown
4.24,1.5147361352669705e-07,7.481972346376437e-08,2.8221339978685922e-08,4.964998880119058e-09,1.0181714674875995e-08,4.941284167556508e-10,7.233186144069631e-11,4.428786863084319e-11,3.8944200171678303e-11,3.513045824380788e-11,5.734136265356942e-10,6.714208818354553e-11,7.948565566902047e-11,BRbrULobs
4.24,2.71855,3.3558800000000004,2.82865,1.2107,1.8396400000000002,0.9367700000000001,0.9233879999999999,0.903984,0.8889799999999999,0.798049,0.720879,0.695562,0.686461,Significance
4.24,2.7185599999999996,3.3558800000000004,2.82863,1.21065,1.8396299999999999,0.936766,0.923386,0.903985,0.8889790000000001,0.798054,0.720885,0.6955640000000001,0.686463,posSignificance
4.28,3899.290900980008,1758.4507642471262,679.3281746701477,206.6113857207886,338.6452883035932,45.65294050628929,7.466458457385678,4.543898468786279,3.9652896560859388,3.4745873897650363,4.740365455976058,6.436563416262247,7.607593057345916,xsecBRbrUL
4.28,1871.1209430287329,2309.959889537311,2197.4917508768217,982.4974923624013,1469.9958893080966,184.68740763026676,27.6559849282673,15.195490824452651,12.421991991166749,7.812457856666487,5.9959424480703305,5.624921824636127,5.507907588196755,nevtUL
4.28,3735.7128363861207,4662.50103968773,4435.4923496882375,1891.073673394861,2923.1438257297555,324.55933767458845,50.916472251956975,28.399482851439114,23.413984904297074,14.974919219658325,11.684387847644725,10.961347658799806,10.732819924494507,nevtULup
4.28,1067.12389717991,1304.9923399326988,1218.6524253234559,564.7680585371677,829.9236792040211,111.86694405076167,16.105991222688502,8.654994773823677,7.042495459490567,4.3269766586618745,3.289468426105296,3.0564575212445013,2.9924497926068967,nevtULdown
4.28,5685.989319813571,7019.638110033954,6677.863932091499,2985.4903801047985,4467.022008433638,561.1437193490539,84.03395420386225,46.17197211981362,37.744975664674676,23.739371940906764,18.220325112585964,17.092762444178724,16.73621919932007,nevtULupup
4.28,701.6696036875012,848.18877193297,789.7230354734694,360.7610792261014,528.2805227179998,75.02996247444419,10.262994406957164,5.46099670246691,4.415497153195683,2.65498567800954,1.9674811151731784,1.845474351531728,1.8074696742312333,nevtULdowndown
4.28,2645.552028132881,3513.9994824274577,3511.054819916988,1700.3026603015144,2667.8835395388205,291.034354441805,32.77898213637814,18.050489100508877,14.85899041996029,9.6509479391601,7.566927369004034,7.136900811098317,6.999382564194478,nevtULobs
4.28,2.9317976699097806e-08,1.3221434317647565e-08,5.107730636617652e-09,1.5534690655698394e-09,2.546205175214986e-09,3.4325519177661117e-10,5.613878539387728e-11,3.4164650141250205e-11,2.9814207940495784e-11,2.612471721627847e-11,3.5641845533654575e-11,4.8395213656107117e-11,5.719994779959335e-11,BRbrUL
